id,has_location,match_score,encoded_country,encoded_city
81,0,100.0,0.25,0.42965030372681007
82,0,100.0,0.25,0.42965030372681007
83,0,91.04,0.45685279187817257,0.4297208538587849
84,0,0.0,0.4217687074829932,0.4217687074829932
85,0,0.0,0.42597029228557737,0.42597029228557737
86,0,79.04,0.35294117647058826,0.42965030372681007
87,0,100.0,0.45643153526970953,0.48148148148148145
88,0,0.0,0.4217687074829932,0.4217687074829932
89,0,76.67,0.4296259842519685,0.4297208538587849
90,0,77.14,0.35714285714285715,0.4296597924602653
91,0,100.0,0.4223880597014925,1.0
92,0,100.0,0.4720812182741117,0.85
93,0,100.0,0.3575268817204301,0.7777777777777778
94,0,100.0,0.5343511450381679,0.47175348495964786
95,0,100.0,0.4296259842519685,0.5357142857142857
96,0,0.0,0.42491710090004736,0.42491710090004736
97,0,100.0,0.4296259842519685,0.7777777777777778
98,0,100.0,0.4338014042126379,0.4295566502463054
99,0,100.0,0.4272151898734177,0.4296597924602653
100,0,100.0,0.37027027027027026,0.465391621129326
101,0,0.0,0.4217687074829932,0.4217687074829932
102,0,100.0,0.4265285996055227,0.42857142857142855
103,0,0.0,0.4217687074829932,0.4217687074829932
104,0,100.0,0.4296259842519685,0.4838411819021237
105,0,100.0,0.51,0.46918123275068996
106,0,100.0,0.4272151898734177,0.47175348495964786
107,0,100.0,0.4223880597014925,0.46918123275068996
108,0,100.0,0.4272151898734177,0.47175348495964786
109,0,0.0,0.42018779342723006,0.42018779342723006
110,0,93.69,0.4265285996055227,0.4746376811594203
111,0,100.0,0.3681917211328976,0.4296597924602653
112,0,100.0,0.423828125,0.465391621129326
113,0,100.0,0.4338014042126379,0.46574074074074073
114,0,100.0,0.4117647058823529,0.4297208538587849
115,0,100.0,0.4272151898734177,0.4296597924602653
116,0,0.0,0.4217687074829932,0.4217687074829932
117,0,0.0,0.42293407613741874,0.42293407613741874
118,0,71.04,0.4296259842519685,0.4297208538587849
119,0,0.0,0.42293407613741874,0.42293407613741874
120,0,100.0,0.4265285996055227,0.25
121,0,100.0,0.4338014042126379,0.4295566502463054
122,0,72.31,0.4272151898734177,0.47175348495964786
123,0,0.0,0.4217687074829932,0.4217687074829932
124,0,82.79,0.3681917211328976,0.4296597924602653
125,0,100.0,0.4722222222222222,0.4296597924602653
126,0,0.0,0.42293407613741874,0.42293407613741874
127,0,100.0,0.4272151898734177,0.4296597924602653
128,0,100.0,0.4265285996055227,0.4746376811594203
129,0,100.0,0.4297208538587849,0.46918123275068996
130,0,100.0,0.4265285996055227,0.25
131,0,100.0,0.4338014042126379,0.0
132,0,0.0,0.42597029228557737,0.42597029228557737
133,0,100.0,0.4338014042126379,0.46574074074074073
134,0,0.0,0.42597029228557737,0.42597029228557737
135,0,100.0,0.4339622641509434,0.6
136,0,92.25,0.45652173913043476,0.42965030372681007
137,0,100.0,0.4265285996055227,0.38461538461538464
138,0,100.0,0.4223880597014925,0.0
139,0,100.0,0.4338014042126379,0.4295566502463054
140,0,0.0,0.4217687074829932,0.4217687074829932
141,0,100.0,0.3575268817204301,0.46574074074074073
142,0,100.0,0.4272151898734177,0.46153846153846156
143,0,0.0,0.42018779342723006,0.42018779342723006
144,0,100.0,0.3575268817204301,0.46574074074074073
145,0,100.0,0.4666666666666667,0.4838411819021237
146,0,68.42,0.6358024691358025,0.42965030372681007
147,0,100.0,0.4272151898734177,0.4296597924602653
148,0,72.43,0.2553191489361702,0.4296597924602653
149,0,100.0,0.09090909090909091,0.1
150,0,68.6,0.35185185185185186,0.4296597924602653
151,0,100.0,0.35714285714285715,0.46574074074074073
152,0,100.0,0.3157894736842105,0.47175348495964786
153,0,100.0,0.0,0.0
154,0,100.0,0.4272151898734177,0.47175348495964786
155,0,100.0,0.6666666666666666,0.47175348495964786
156,0,100.0,0.423828125,0.465391621129326
157,0,100.0,0.0,0.0
158,0,68.42,0.6358024691358025,0.42965030372681007
159,0,100.0,0.0,0.0
160,0,0.0,0.4148430066603235,0.4148430066603235
161,0,100.0,0.25,0.25
162,0,0.0,0.42293407613741874,0.42293407613741874
163,0,100.0,0.14285714285714285,0.46918123275068996
164,0,100.0,0.25,0.4838411819021237
165,0,100.0,0.4223880597014925,0.46918123275068996
166,0,100.0,0.07692307692307693,0.08333333333333333
167,0,100.0,0.4272151898734177,0.4296597924602653
168,0,0.0,0.42018779342723006,0.42018779342723006
169,0,100.0,0.4272151898734177,0.25
170,0,80.0,0.4,0.4297208538587849
171,0,100.0,0.35714285714285715,0.46574074074074073
172,0,100.0,0.35294117647058826,0.465391621129326
173,0,100.0,0.45685279187817257,0.4297208538587849
174,0,100.0,0.4223880597014925,0.4297208538587849
175,0,0.0,0.42018779342723006,0.42018779342723006
176,0,0.0,0.4148430066603235,0.4148430066603235
177,0,100.0,0.3157894736842105,0.47175348495964786
178,0,100.0,0.4338014042126379,0.46574074074074073
179,0,0.0,0.4217687074829932,0.4217687074829932
180,0,100.0,0.09090909090909091,0.09090909090909091
181,0,100.0,0.07692307692307693,0.08333333333333333
182,0,100.0,0.1111111111111111,0.125
183,0,100.0,0.423828125,0.42965030372681007
184,0,100.0,0.1111111111111111,0.125
185,0,100.0,0.4223880597014925,0.4297208538587849
186,0,100.0,0.3681917211328976,0.47175348495964786
187,0,0.0,0.42018779342723006,0.42018779342723006
188,0,100.0,0.3681917211328976,0.3786407766990291
189,0,82.0,0.4272151898734177,0.4296597924602653
190,0,0.0,0.42597029228557737,0.42597029228557737
191,0,0.0,0.42491710090004736,0.42491710090004736
192,0,100.0,0.3681917211328976,0.4296597924602653
193,0,100.0,0.08333333333333333,0.09090909090909091
194,0,100.0,0.1111111111111111,0.125
195,0,0.0,0.4148430066603235,0.4148430066603235
196,0,100.0,0.23076923076923078,0.42965030372681007
197,0,100.0,0.423828125,0.465391621129326
198,0,100.0,0.4296259842519685,0.5
199,0,100.0,0.4265285996055227,0.6666666666666666
200,0,100.0,0.4272151898734177,0.4296597924602653
201,0,0.0,0.42293407613741874,0.42293407613741874
202,0,100.0,0.4272151898734177,0.47175348495964786
203,0,82.22,0.4223880597014925,0.4297208538587849
204,0,100.0,0.5705521472392638,0.5
205,0,100.0,0.5804597701149425,0.4297208538587849
206,0,0.0,0.4217687074829932,0.4217687074829932
207,0,0.0,0.4217687074829932,0.4217687074829932
208,0,100.0,0.4296259842519685,0.4297208538587849
209,0,100.0,0.6358024691358025,0.5
210,0,74.29,0.3575268817204301,0.3333333333333333
211,0,0.0,0.4148430066603235,0.4148430066603235
212,0,100.0,0.5142857142857142,0.4746376811594203
213,0,72.33,0.3793103448275862,0.42965030372681007
214,0,100.0,0.4272151898734177,0.4296597924602653
215,0,100.0,0.4265285996055227,0.4746376811594203
216,0,100.0,0.0,0.4297208538587849
217,0,0.0,0.4217687074829932,0.4217687074829932
218,0,0.0,0.42018779342723006,0.42018779342723006
219,0,100.0,0.5804597701149425,0.7419354838709677
220,0,100.0,0.42965030372681007,0.465391621129326
221,0,81.25,0.4223880597014925,0.4297208538587849
222,0,0.0,0.42018779342723006,0.42018779342723006
223,0,97.35,0.4272151898734177,0.4296597924602653
224,0,100.0,0.4296597924602653,0.4296597924602653
225,0,100.0,0.423828125,0.42965030372681007
226,0,100.0,0.45652173913043476,0.465391621129326
227,0,0.0,0.4217687074829932,0.4217687074829932
228,0,100.0,0.4272151898734177,0.30718954248366015
229,0,0.0,0.42018779342723006,0.42018779342723006
230,0,60.16,0.6153846153846154,0.47175348495964786
231,0,100.0,0.5804597701149425,0.4297208538587849
232,0,90.0,0.4265285996055227,0.42965030372681007
233,0,76.0,0.5,0.4296597924602653
234,0,0.0,0.4217687074829932,0.4217687074829932
235,0,100.0,0.6073619631901841,0.46918123275068996
236,0,0.0,0.4217687074829932,0.4217687074829932
237,0,100.0,0.14285714285714285,0.3333333333333333
238,0,0.0,0.4148430066603235,0.4148430066603235
239,0,100.0,0.35185185185185186,0.47175348495964786
240,0,100.0,0.6666666666666666,0.46574074074074073
241,0,81.05,0.6,1.0
242,0,100.0,0.4338014042126379,0.5333333333333333
243,0,100.0,0.43333333333333335,0.46918123275068996
244,0,100.0,0.4338014042126379,0.3305785123966942
245,0,100.0,0.4720812182741117,0.45
246,0,0.0,0.42491710090004736,0.42491710090004736
247,0,100.0,0.4265285996055227,0.5
248,0,86.57,0.4296259842519685,0.2857142857142857
249,0,0.0,0.42018779342723006,0.42018779342723006
250,0,91.86,0.4444444444444444,0.47175348495964786
251,0,100.0,0.4296259842519685,0.3333333333333333
252,0,100.0,0.3743169398907104,0.4838411819021237
253,0,0.0,0.42597029228557737,0.42597029228557737
254,0,70.0,0.6358024691358025,0.0
255,0,69.81,0.3681917211328976,0.3448275862068966
256,0,100.0,0.4338014042126379,0.4295566502463054
257,0,70.0,0.5951219512195122,0.0
258,0,100.0,0.4338014042126379,0.46574074074074073
259,0,74.64,0.45643153526970953,0.4296597924602653
260,0,100.0,0.6358024691358025,0.7777777777777778
261,0,0.0,0.42597029228557737,0.42597029228557737
262,0,100.0,0.4444444444444444,0.4838411819021237
263,0,100.0,0.3575268817204301,0.4295566502463054
264,0,0.0,0.42491710090004736,0.42491710090004736
265,0,70.0,0.6073619631901841,0.0
266,0,0.0,0.42018779342723006,0.42018779342723006
267,0,100.0,0.4338014042126379,0.4295566502463054
268,0,100.0,0.4265285996055227,0.4746376811594203
269,0,0.0,0.42018779342723006,0.42018779342723006
270,0,100.0,0.6086956521739131,1.0
271,0,70.0,0.6073619631901841,0.0
272,0,70.0,0.6358024691358025,0.0
273,0,100.0,0.4338014042126379,0.4295566502463054
274,0,100.0,0.4338014042126379,0.45
275,0,100.0,0.4272151898734177,0.2972972972972973
276,0,0.0,0.42293407613741874,0.42293407613741874
277,0,100.0,0.0,0.4297208538587849
278,0,100.0,0.4272151898734177,0.47175348495964786
279,0,0.0,0.42293407613741874,0.42293407613741874
280,0,100.0,0.4720812182741117,0.4838411819021237
281,0,73.33,0.4296259842519685,0.4297208538587849
282,0,100.0,0.4272151898734177,0.4888888888888889
283,0,100.0,0.4296259842519685,0.4297208538587849
284,0,85.67,0.4272151898734177,0.47175348495964786
285,0,0.0,0.42018779342723006,0.42018779342723006
286,0,100.0,0.4594594594594595,0.5
287,0,100.0,0.4296259842519685,0.4838411819021237
288,0,0.0,0.4217687074829932,0.4217687074829932
289,0,100.0,0.43333333333333335,0.42965030372681007
290,0,0.0,0.42018779342723006,0.42018779342723006
291,0,0.0,0.42293407613741874,0.42293407613741874
292,0,100.0,0.4272151898734177,0.4296597924602653
293,0,100.0,0.4297208538587849,0.4297208538587849
294,0,100.0,0.423828125,0.42965030372681007
295,0,100.0,0.3681917211328976,0.4296597924602653
296,0,77.29,0.325,0.4297208538587849
297,0,86.73,0.4296259842519685,0.4297208538587849
298,0,100.0,0.4223880597014925,0.3305785123966942
299,0,100.0,0.40350877192982454,0.42965030372681007
300,0,0.0,0.4217687074829932,0.4217687074829932
301,0,0.0,0.42293407613741874,0.42293407613741874
302,0,0.0,0.42018779342723006,0.42018779342723006
303,0,0.0,0.42491710090004736,0.42491710090004736
304,0,100.0,0.4272151898734177,0.42857142857142855
305,0,100.0,0.4272151898734177,0.2857142857142857
306,0,78.0,0.4272151898734177,0.4296597924602653
307,0,63.3,0.5357142857142857,0.4297208538587849
308,0,0.0,0.4217687074829932,0.4217687074829932
309,0,100.0,0.3743169398907104,0.4838411819021237
310,0,100.0,0.4223880597014925,0.36363636363636365
311,0,0.0,0.4217687074829932,0.4217687074829932
312,0,0.0,0.42293407613741874,0.42293407613741874
313,0,0.0,0.42018779342723006,0.42018779342723006
314,0,95.63,0.4296259842519685,0.4297208538587849
315,0,0.0,0.42293407613741874,0.42293407613741874
316,0,100.0,0.4223880597014925,0.46918123275068996
317,0,0.0,0.4217687074829932,0.4217687074829932
318,0,0.0,0.42491710090004736,0.42491710090004736
319,0,0.0,0.4217687074829932,0.4217687074829932
320,0,0.0,0.42491710090004736,0.42491710090004736
321,0,73.33,0.37209302325581395,0.4297208538587849
322,0,100.0,0.3728813559322034,0.4074074074074074
323,0,0.0,0.4217687074829932,0.4217687074829932
324,0,0.0,0.4217687074829932,0.4217687074829932
325,0,83.93,0.4272151898734177,0.42857142857142855
326,0,0.0,0.4217687074829932,0.4217687074829932
327,0,95.45,0.5294117647058824,0.4297208538587849
328,0,0.0,0.42293407613741874,0.42293407613741874
329,0,97.35,0.5,0.42965030372681007
330,0,0.0,0.42491710090004736,0.42491710090004736
331,0,100.0,0.37027027027027026,0.42965030372681007
332,0,100.0,0.0,0.46574074074074073
333,0,0.0,0.4217687074829932,0.4217687074829932
334,0,0.0,0.4148430066603235,0.4148430066603235
335,0,69.97,0.4265285996055227,0.42965030372681007
336,0,0.0,0.42018779342723006,0.42018779342723006
337,0,100.0,0.47668393782383417,0.5217391304347826
338,0,0.0,0.42018779342723006,0.42018779342723006
339,0,0.0,0.4217687074829932,0.4217687074829932
340,0,67.69,0.28125,0.0
341,0,0.0,0.42491710090004736,0.42491710090004736
342,0,100.0,0.4272151898734177,0.4296597924602653
343,0,100.0,0.4272151898734177,0.45652173913043476
344,0,100.0,0.3728813559322034,0.4074074074074074
345,0,100.0,0.4338014042126379,0.4295566502463054
346,0,100.0,0.4265285996055227,0.4746376811594203
347,0,0.0,0.42597029228557737,0.42597029228557737
348,0,0.0,0.42293407613741874,0.42293407613741874
349,0,0.0,0.42018779342723006,0.42018779342723006
350,0,0.0,0.4217687074829932,0.4217687074829932
351,0,0.0,0.4217687074829932,0.4217687074829932
352,0,75.27,0.4223880597014925,0.5
353,0,91.43,0.3783783783783784,0.25
354,0,100.0,0.4444444444444444,0.46918123275068996
355,0,0.0,0.42491710090004736,0.42491710090004736
356,0,71.51,0.423828125,0.42965030372681007
357,0,73.0,0.25806451612903225,0.6
358,0,73.0,0.21739130434782608,0.4297208538587849
359,0,100.0,0.4272151898734177,0.47175348495964786
360,0,0.0,0.42491710090004736,0.42491710090004736
361,0,71.51,0.4265285996055227,0.42965030372681007
362,0,100.0,0.4272151898734177,0.47175348495964786
363,0,100.0,0.4223880597014925,0.46918123275068996
364,0,0.0,0.42293407613741874,0.42293407613741874
365,0,0.0,0.42491710090004736,0.42491710090004736
366,0,100.0,0.4272151898734177,0.47175348495964786
367,0,100.0,0.3333333333333333,0.47175348495964786
368,0,100.0,0.4338014042126379,0.4295566502463054
369,0,100.0,0.4272151898734177,0.47175348495964786
370,0,100.0,0.4265285996055227,0.42965030372681007
371,0,100.0,0.4338014042126379,0.5
372,0,0.0,0.42491710090004736,0.42491710090004736
373,0,100.0,0.4272151898734177,0.47175348495964786
374,0,0.0,0.4217687074829932,0.4217687074829932
375,0,0.0,0.42018779342723006,0.42018779342723006
376,0,0.0,0.4217687074829932,0.4217687074829932
377,0,100.0,0.4272151898734177,0.47175348495964786
378,0,100.0,0.4272151898734177,0.47175348495964786
379,0,100.0,0.4272151898734177,0.4296597924602653
380,0,100.0,0.4296259842519685,0.5714285714285714
381,0,100.0,0.0,0.4295566502463054
382,0,100.0,0.4272151898734177,0.45652173913043476
383,0,100.0,0.423828125,0.465391621129326
384,0,100.0,0.4296259842519685,0.4297208538587849
385,0,0.0,0.4217687074829932,0.4217687074829932
386,0,0.0,0.42293407613741874,0.42293407613741874
387,0,0.0,0.4217687074829932,0.4217687074829932
388,0,100.0,0.3333333333333333,0.47175348495964786
389,0,0.0,0.42597029228557737,0.42597029228557737
390,0,91.43,0.3793103448275862,0.0
391,0,100.0,0.4272151898734177,0.4296597924602653
392,0,0.0,0.4217687074829932,0.4217687074829932
393,0,75.38,0.4296259842519685,0.4297208538587849
394,0,100.0,0.4265285996055227,0.42965030372681007
395,0,0.0,0.4217687074829932,0.4217687074829932
396,0,100.0,0.4296259842519685,0.4838411819021237
397,0,87.5,0.5705521472392638,0.4295566502463054
398,0,0.0,0.4148430066603235,0.4148430066603235
399,0,100.0,0.4272151898734177,0.4296597924602653
400,0,0.0,0.4217687074829932,0.4217687074829932
401,0,0.0,0.4148430066603235,0.4148430066603235
402,0,100.0,0.4265285996055227,0.4746376811594203
403,0,100.0,0.4272151898734177,0.6153846153846154
404,0,100.0,0.4296259842519685,0.4297208538587849
405,0,76.0,0.3333333333333333,0.47175348495964786
406,0,100.0,0.4223880597014925,0.46918123275068996
407,0,0.0,0.42597029228557737,0.42597029228557737
408,0,0.0,0.4217687074829932,0.4217687074829932
409,0,100.0,0.4296259842519685,0.4297208538587849
410,0,100.0,0.4223880597014925,0.4
411,0,65.71,0.5951219512195122,0.0
412,0,100.0,0.4223880597014925,0.4
413,0,0.0,0.42491710090004736,0.42491710090004736
414,0,100.0,0.4272151898734177,0.4296597924602653
415,0,0.0,0.42491710090004736,0.42491710090004736
416,0,100.0,0.4272151898734177,0.47175348495964786
417,0,0.0,0.4217687074829932,0.4217687074829932
418,0,100.0,0.4338014042126379,0.4295566502463054
419,0,0.0,0.42597029228557737,0.42597029228557737
420,0,100.0,0.4642857142857143,0.465391621129326
421,0,0.0,0.42018779342723006,0.42018779342723006
422,0,0.0,0.4217687074829932,0.4217687074829932
423,0,0.0,0.42597029228557737,0.42597029228557737
424,0,92.0,0.4223880597014925,0.3333333333333333
425,0,70.0,0.4272151898734177,0.5555555555555556
426,0,100.0,0.4296259842519685,0.5357142857142857
427,0,100.0,0.423828125,0.465391621129326
428,0,0.0,0.4217687074829932,0.4217687074829932
429,0,100.0,0.4338014042126379,0.4295566502463054
430,0,0.0,0.4217687074829932,0.4217687074829932
431,0,0.0,0.4217687074829932,0.4217687074829932
432,0,100.0,0.4265285996055227,0.25
433,0,100.0,0.4272151898734177,0.3
434,0,75.42,0.375,0.4296597924602653
435,0,0.0,0.42293407613741874,0.42293407613741874
436,0,0.0,0.42491710090004736,0.42491710090004736
437,0,0.0,0.42293407613741874,0.42293407613741874
438,0,100.0,0.4223880597014925,0.5
439,0,100.0,0.4272151898734177,0.3333333333333333
440,0,0.0,0.42491710090004736,0.42491710090004736
441,0,0.0,0.4217687074829932,0.4217687074829932
442,0,0.0,0.42491710090004736,0.42491710090004736
443,0,0.0,0.4148430066603235,0.4148430066603235
444,0,100.0,0.5,0.6666666666666666
445,0,0.0,0.42018779342723006,0.42018779342723006
446,0,100.0,0.4223880597014925,0.46918123275068996
447,0,100.0,0.4338014042126379,0.46574074074074073
448,0,79.0,0.37027027027027026,0.42965030372681007
449,0,100.0,0.4722222222222222,0.4296597924602653
450,0,0.0,0.4148430066603235,0.4148430066603235
451,0,0.0,0.42491710090004736,0.42491710090004736
452,0,100.0,0.4666666666666667,0.465391621129326
453,0,0.0,0.42293407613741874,0.42293407613741874
454,0,100.0,0.4296259842519685,0.4166666666666667
455,0,0.0,0.42597029228557737,0.42597029228557737
456,0,76.0,0.3793103448275862,0.42965030372681007
457,0,100.0,0.41968911917098445,0.4746376811594203
458,0,100.0,0.5951219512195122,0.47175348495964786
459,0,100.0,0.3663101604278075,0.4746376811594203
460,0,100.0,0.375,0.47175348495964786
461,0,100.0,0.423828125,0.465391621129326
462,0,100.0,0.4338014042126379,0.46574074074074073
463,0,0.0,0.4148430066603235,0.4148430066603235
464,0,0.0,0.4217687074829932,0.4217687074829932
465,0,100.0,0.4296259842519685,0.4838411819021237
466,0,100.0,0.423828125,0.3008130081300813
467,0,100.0,0.4,0.4838411819021237
468,0,100.0,0.4444444444444444,0.4838411819021237
469,0,97.35,0.4223880597014925,0.4297208538587849
470,0,68.6,0.4223880597014925,0.0
471,0,100.0,0.4338014042126379,0.46574074074074073
472,0,100.0,0.4265285996055227,0.46875
473,0,0.0,0.4217687074829932,0.4217687074829932
474,0,0.0,0.42597029228557737,0.42597029228557737
475,0,68.6,0.4223880597014925,0.0
476,0,100.0,0.423828125,0.3684210526315789
477,0,100.0,0.4265285996055227,0.4746376811594203
478,0,100.0,0.47668393782383417,0.5217391304347826
479,0,0.0,0.4148430066603235,0.4148430066603235
480,0,70.0,0.42965030372681007,0.4746376811594203
481,0,100.0,0.423828125,0.42965030372681007
482,0,100.0,0.42857142857142855,0.6666666666666666
483,0,100.0,0.3663101604278075,0.4444444444444444
484,0,0.0,0.42597029228557737,0.42597029228557737
485,0,79.0,0.37027027027027026,0.42965030372681007
486,0,81.05,0.4338014042126379,0.4295566502463054
487,0,100.0,0.4296259842519685,0.5
488,0,100.0,0.4272151898734177,0.4296597924602653
489,0,0.0,0.4148430066603235,0.4148430066603235
490,0,0.0,0.4148430066603235,0.4148430066603235
491,0,0.0,0.4217687074829932,0.4217687074829932
492,0,68.6,0.423828125,0.0
493,0,79.0,0.3575268817204301,0.0
494,0,0.0,0.4217687074829932,0.4217687074829932
495,0,100.0,0.4223880597014925,0.4297208538587849
496,0,0.0,0.42597029228557737,0.42597029228557737
497,0,100.0,0.2553191489361702,0.4296597924602653
498,0,0.0,0.42597029228557737,0.42597029228557737
499,0,0.0,0.4148430066603235,0.4148430066603235
500,0,100.0,0.4272151898734177,0.4296597924602653
501,0,0.0,0.42293407613741874,0.42293407613741874
502,0,0.0,0.42293407613741874,0.42293407613741874
503,0,0.0,0.4148430066603235,0.4148430066603235
504,0,61.74,0.43333333333333335,0.46918123275068996
505,0,0.0,0.4217687074829932,0.4217687074829932
506,0,100.0,0.6666666666666666,0.46574074074074073
507,0,100.0,0.4272151898734177,0.30718954248366015
508,0,0.0,0.4217687074829932,0.4217687074829932
509,0,100.0,0.4296259842519685,0.5
510,0,60.87,0.375,0.47175348495964786
511,0,0.0,0.4217687074829932,0.4217687074829932
512,0,0.0,0.42491710090004736,0.42491710090004736
513,0,100.0,0.423828125,0.42965030372681007
514,0,100.0,0.4223880597014925,0.3541666666666667
515,0,0.0,0.4217687074829932,0.4217687074829932
516,0,0.0,0.42491710090004736,0.42491710090004736
517,0,100.0,0.4265285996055227,0.2892561983471074
518,0,0.0,0.42293407613741874,0.42293407613741874
519,0,0.0,0.42597029228557737,0.42597029228557737
520,0,100.0,0.72,0.465391621129326
521,0,100.0,0.21739130434782608,0.4838411819021237
522,0,0.0,0.42597029228557737,0.42597029228557737
523,0,0.0,0.42293407613741874,0.42293407613741874
524,0,100.0,0.21875,0.4295566502463054
525,0,100.0,0.4272151898734177,0.4296597924602653
526,0,0.0,0.42491710090004736,0.42491710090004736
527,0,100.0,0.4223880597014925,0.3305785123966942
528,0,100.0,0.4223880597014925,0.3305785123966942
529,0,0.0,0.4217687074829932,0.4217687074829932
530,0,0.0,0.42491710090004736,0.42491710090004736
531,0,0.0,0.42293407613741874,0.42293407613741874
532,0,0.0,0.4217687074829932,0.4217687074829932
533,0,0.0,0.42597029228557737,0.42597029228557737
534,0,0.0,0.4217687074829932,0.4217687074829932
535,0,0.0,0.42293407613741874,0.42293407613741874
536,0,100.0,0.4223880597014925,0.6037735849056604
537,0,100.0,0.4272151898734177,0.4296597924602653
538,0,100.0,0.423828125,0.42965030372681007
539,0,100.0,0.4272151898734177,0.4296597924602653
540,0,100.0,0.4296259842519685,0.2857142857142857
541,0,0.0,0.4217687074829932,0.4217687074829932
542,0,0.0,0.42293407613741874,0.42293407613741874
543,0,0.0,0.42491710090004736,0.42491710090004736
544,0,0.0,0.4148430066603235,0.4148430066603235
545,0,100.0,0.25806451612903225,0.47175348495964786
546,0,0.0,0.42018779342723006,0.42018779342723006
547,0,0.0,0.4217687074829932,0.4217687074829932
548,0,100.0,0.4272151898734177,0.36507936507936506
549,0,0.0,0.4217687074829932,0.4217687074829932
550,0,100.0,0.4265285996055227,0.0
551,0,100.0,0.4338014042126379,0.46574074074074073
552,0,100.0,0.4265285996055227,0.38461538461538464
553,0,100.0,0.4272151898734177,0.46153846153846156
554,0,100.0,0.4272151898734177,0.4296597924602653
555,0,68.6,0.5,0.47175348495964786
