similitud_debris,similitud_derailment,similitud_wreckage,similitud_outbreak,similitud_typhoon,similitud_bombing
0.7473363429307938,0.7478950023651123,0.747607097029686,0.7460421323776245,0.7443607449531555,0.7475076466798782
0.49950110912323,0.4993950128555298,0.4989132285118103,0.49927836656570435,0.49807611107826233,0.4995143711566925
0.5974664807319641,0.5975311040878296,0.5972431659698486,0.5968249320983887,0.5952157855033875,0.5975217461585999
0.7976213157176971,0.7977834224700928,0.7973184645175934,0.7968583524227142,0.7947751104831695,0.7977689146995545
0.5535754031605191,0.5537388589647081,0.5532836318016052,0.5529539187749227,0.5517813364664713,0.5536892546547784
0.8544972113200596,0.8546408670289176,0.8543004052979606,0.8535901052611214,0.8514967475618634,0.8545314925057548
0.8440599074730506,0.8441376365148104,0.8435655098695022,0.8434293407660264,0.8412466599391057,0.8441684154363779
0.8904421130816141,0.8906819110824948,0.8901849843206859,0.8892773843946911,0.8871725031307766,0.8906139873322987
0.7444074004888535,0.7442629933357239,0.7435879409313202,0.7435794025659561,0.741670660674572,0.7442814856767654
0.7438442915678024,0.7438078969717026,0.7431995302438736,0.7431587785482406,0.7416058450937271,0.7438043385744095
0.9958805084228516,0.996237063407898,0.9958041906356812,0.9946177482604981,0.9925034403800964,0.9961031436920166
0.9978394582867622,0.997891329228878,0.9973806068301201,0.9968402683734894,0.9945110976696014,0.9979056045413017
0.8991270124912262,0.8993460834026337,0.8989154398441315,0.8982407867908477,0.8959538221359253,0.8992769598960877
0.829043539861838,0.8292584295074145,0.8288434917728106,0.8282258957624435,0.8261854151884714,0.8291464373469353
0.49835071961085003,0.4984766443570455,0.4980761210123698,0.49794501066207886,0.4965997835000356,0.4983558754126231
0.8201175119195666,0.8203461170196533,0.8203282824584416,0.8188228181430272,0.8164525032043457,0.8202538192272186
0.8078649826347828,0.8082345388829708,0.8079301454126835,0.8070036582648754,0.8048913851380348,0.8080522194504738
0.9208752191983737,0.9210970310064462,0.9205142305447505,0.9201760383752676,0.9178110911295965,0.9209971473767207
0.8982700049877167,0.8985117018222809,0.8981900870800018,0.8974399387836456,0.8950791478157043,0.8984039127826691
0.9978394582867622,0.997891329228878,0.9973806068301201,0.9968402683734894,0.9945110976696014,0.9979056045413017
0.8852755626042684,0.8855287278140033,0.8850413958231608,0.8842478173750418,0.8821636460445546,0.8853864603572421
0.8851910961998833,0.8852720128165351,0.8846946159998575,0.8844173749287924,0.8826920655038621,0.8853389422098795
0.8963842034339905,0.8964694321155549,0.8960146307945251,0.8955094933509826,0.8934976518154144,0.8965967476367951
0.719704657793045,0.7197050717141893,0.7192455695735084,0.7191504306263394,0.7174699174033271,0.7197290493382348
0.6986865758895874,0.6985979080200195,0.6980851650238037,0.6980459332466126,0.6962635338306427,0.6987208366394043
0.5324533065160115,0.5326739509900411,0.5324167688687642,0.5317853450775146,0.5305229981740316,0.5325544079144796
0.7844804556746232,0.784612310560126,0.7841470147434034,0.783803801787527,0.7821057846671656,0.7845736083231474
0.3055794284893916,0.3056820218379681,0.3053913391553439,0.30543746856542736,0.3048444573695843,0.3056569053576543
0.8580646460706537,0.8583449965173547,0.8580667430704291,0.8570780022577806,0.854762383482673,0.8582444597374309
0.9127034991979599,0.9130659575263659,0.9126368711392084,0.9115865975618362,0.9095170795917511,0.9128864953915278
0.8099705502390862,0.810160867869854,0.809762466698885,0.8093519955873489,0.8072572946548462,0.8100481852889061
0.7629302494666156,0.7631044072263381,0.7626766141723184,0.7621778354925268,0.7601364605567035,0.7630695911014781
0.7623343187219956,0.7625452911152559,0.7621709388845107,0.761557912125307,0.759645798627068,0.762486640144797
0.6794190444052219,0.6794229969382286,0.6787254065275192,0.6788710653781891,0.6775320284068584,0.6794996559619904
0.7380877137184143,0.7382705574450286,0.7378614829934161,0.7373306543930717,0.7355450987815857,0.7382001384444858
0.7984418706460432,0.7987330881032076,0.7974274212663824,0.7977834885770624,0.7968242764472961,0.7985277717763727
0.7484371960163116,0.7485071271657944,0.7479577660560608,0.7476661801338196,0.7458125799894333,0.7484857216477394
0.9434196133362619,0.9438507086352298,0.9435137918120936,0.9421024793072751,0.939873993396759,0.9436001809019792
0.7983878586027358,0.7986293545475712,0.7985205230889497,0.7972423456333302,0.7952231720641807,0.7983645333184136
0.6638821611801783,0.6638792753219604,0.6635115295648575,0.6633458485205969,0.6615718901157379,0.6639245996872584
0.6853688694536686,0.6854765191674232,0.6849784292280674,0.6849172487854958,0.6831354238092899,0.685515072196722
0.7733771900335947,0.773685140742196,0.7733712924851311,0.7725268801053365,0.7704881363444858,0.7734414603975084
0.4979762818132128,0.49801227024623324,0.49762578095708576,0.49748937147004263,0.4962099407400404,0.4980597623756954
0.6477485067314572,0.647956950796975,0.6471156279246012,0.6472659475273557,0.645809766319063,0.6478853987322913
0.4990183115005493,0.49897193908691406,0.4984845221042633,0.49835139513015747,0.4972642958164215,0.4989897608757019
0.8677754886448383,0.8676619045436382,0.8667803257703781,0.8669760078191757,0.8653549738228321,0.8677312880754471
0.7488844990730286,0.7490300635496775,0.7486573954423269,0.7482055028279623,0.7462610105673472,0.7489857623974482
0.759640740023719,0.7599394785033332,0.7595277229944865,0.7587037881215414,0.7562856078147888,0.7597410480181376
0.44362103276782566,0.4435774286588033,0.44344474209679496,0.44329364432228935,0.4420953061845567,0.4436347948180305
0.9341687384773704,0.9340915504623862,0.9332149449516746,0.9333579435068018,0.931504982359269,0.9341481503318337
0.7917932089832094,0.7918230262067583,0.7917348013983833,0.7913050717777677,0.7895633545186784,0.7919193440013461
0.69052088031402,0.6907089627706088,0.6903829184862283,0.6897214421859155,0.687944973890598,0.6905789604553809
0.8907790309504459,0.8910729916472184,0.8907245774018137,0.8896064068141737,0.8873735791758487,0.8909241933571664
0.9376103702713462,0.938035298796261,0.9376599367927102,0.9364259698811699,0.9340820137192222,0.9378390873179716
0.5705584159919194,0.5706964305468968,0.5703842299325126,0.5699622247900281,0.5685317856924874,0.5706247091293335
0.746194988489151,0.7462702294190725,0.7456613779067993,0.7456056873003641,0.7438809126615524,0.7463126877943674
0.6983935762854183,0.6983627922394696,0.6976562422864577,0.6978828766766716,0.6959293309380027,0.698335679138408
0.8700327947735786,0.8700360134243965,0.8694129958748817,0.8693359568715096,0.8675231486558914,0.8701948896050453
0.6611131479342779,0.6612631107370058,0.6609090715646744,0.6602712646126747,0.6590607066949209,0.6612055997053782
0.8765824651718139,0.8767274355888367,0.8762659358978272,0.8756919884681702,0.8735910034179688,0.8767342305183411
0.8301217257976532,0.8300646046797434,0.8294209937254587,0.8296692073345184,0.8273133039474487,0.8303026755650839
0.8321259220441183,0.8324352006117502,0.8320526977380117,0.8310588598251343,0.8290693958600363,0.8322397867838541
0.7466627955436707,0.7467072680592537,0.7462103292346001,0.7460320889949799,0.7446440532803535,0.7468021512031555
0.4988090644280116,0.49889816840489704,0.498479425907135,0.49852874378363293,0.49728746215502423,0.4988555908203125
0.4382408989800347,0.43813806109958225,0.43803099791208905,0.43799564573499894,0.4372146791881985,0.43824771377775407
0.4984014332294464,0.498272567987442,0.49775050580501556,0.4978730082511902,0.4965441972017288,0.4982549399137497
0.8042831718921661,0.8043347230324378,0.8039185267228347,0.8037853768238654,0.8018107070372655,0.8043732666052305
0.8600228320468556,0.8602919415994124,0.859814462336627,0.8589974804358049,0.8570904677564447,0.8601834882389415
0.8543645285424732,0.8545857384091332,0.8541357063111805,0.853245564869472,0.851258050827753,0.8544378280639648
0.7962659597396851,0.7966162979602813,0.7963463187217712,0.795109748840332,0.793045175075531,0.7963741242885589
0.953327246687629,0.9536046250299974,0.9531421986493197,0.9522023851221258,0.9498602747917175,0.9534614275802266
0.8216524334514842,0.8217978337231804,0.821336146663217,0.8209421669735628,0.818890326163348,0.821749887045692
0.8474180221557617,0.8476643145084382,0.8473289042711258,0.8463477253913879,0.8442261308431626,0.8475040435791016
0.7277532070875168,0.727233923971653,0.7277404963970184,0.7267691567540169,0.7241527736186981,0.7275731191039085
0.8479274272918701,0.8480818092823028,0.8475502818822861,0.847184544801712,0.8450352102518082,0.8481047183275223
0.8734094798564911,0.8733861558139324,0.8724663257598877,0.872789092361927,0.8707412555813789,0.8733817785978317
0.993322182785381,0.9934008121490479,0.9929238557815552,0.9923529570752924,0.9897009351036765,0.9934827847914263
0.9960493557155132,0.995969008654356,0.9950814731419086,0.9954349920153618,0.9928670898079872,0.9960799627006054
0.49902278184890747,0.4990164116024971,0.49860234558582306,0.4985833466053009,0.49731770902872086,0.4991398751735687
0.9475139553348223,0.9474365438024203,0.9471945464611053,0.946448395649592,0.9438507234056791,0.9475125769774119
0.7229165163907137,0.7230539105155251,0.7226818312298168,0.7225384224544872,0.7205888791517778,0.7230945283716376
0.6353330883112821,0.635549008846283,0.6352963664314963,0.6347515962340615,0.6330256949771534,0.6354885968295011
0.9072647257284685,0.9075509526512839,0.9071399352767251,0.9062334786761891,0.9040485349568453,0.9073966524817727
0.8305973410606384,0.8309049639436934,0.8304119441244338,0.8297828800148435,0.8277731239795685,0.8307537237803141
0.4964448809623718,0.49669164419174194,0.4964499771595001,0.4962058365345001,0.49517810344696045,0.49656909704208374
0.8734094798564911,0.8733861558139324,0.8724663257598877,0.872789092361927,0.8707412555813789,0.8733817785978317
0.9960493557155132,0.995969008654356,0.9950814731419086,0.9954349920153618,0.9928670898079872,0.9960799627006054
0.8734094798564911,0.8733861558139324,0.8724663257598877,0.872789092361927,0.8707412555813789,0.8733817785978317
0.8860072361098396,0.8862017459339566,0.8856272300084432,0.8850237727165222,0.8827782008383009,0.8861029942830404
0.9976432397961617,0.9976268298923969,0.9966092295944691,0.9969498924911022,0.9946377240121365,0.9976327978074551
0.9976432397961617,0.9976268298923969,0.9966092295944691,0.9969498924911022,0.9946377240121365,0.9976327978074551
0.7567882168860662,0.7569835441453117,0.7566183322951907,0.7559952821050372,0.7541049520174662,0.7569154330662319
0.8101888224482536,0.8102448582649231,0.8098653852939606,0.8095915839076042,0.8075197674334049,0.8103132881224155
0.9527319799298826,0.953108372895614,0.9526239037513733,0.9515736206718113,0.9492138883341914,0.952879856462064
0.37348997592926025,0.3734826594591141,0.3732009157538414,0.37329985946416855,0.37238049507141113,0.37351151555776596
0.7972407698631286,0.7973526795705159,0.7968984087308247,0.7964932560920716,0.7946876645088196,0.7973304073015849
0.8908093508921171,0.8910068869590759,0.8905000937612433,0.8896610579992595,0.8874008404581171,0.8908500985095376
0.9518450865378747,0.9521298821155841,0.9518704437292539,0.9505516244814947,0.9482709146462954,0.9519646740876712
0.5604867227375507,0.5608305707573891,0.5606416612863541,0.5597645752131939,0.5584729835391045,0.5606313347816467
0.9193419416745504,0.9197344559210318,0.9192403356234232,0.9181377092997233,0.916073825624254,0.9195316279375995
0.9947387630289252,0.9950470382517035,0.9945546388626099,0.9937900792468678,0.9915547262538563,0.9949249245903709
0.5975165247917176,0.5979741811752319,0.597765040397644,0.596444034576416,0.5951468110084533,0.5976651668548584
0.4964448809623718,0.49669164419174194,0.4964499771595001,0.4962058365345001,0.49517810344696045,0.49656909704208374
0.9962949014845348,0.9966585295540946,0.9962018785022554,0.9950772978010631,0.9926259716351827,0.9964392014912197
0.8916721940040588,0.8918568805644387,0.8913906247992265,0.8906432954888595,0.8884903098407545,0.8917778887246784
0.7831686437129974,0.7833442219666072,0.783064705984933,0.7826426369803292,0.7806524847234998,0.7833558448723384
0.38552835914823746,0.3856317036681705,0.38552455107371014,0.3849570287598504,0.38396183318561977,0.38548652662171257
0.9439491199122535,0.9438804056909349,0.9432581530676948,0.9429934951994154,0.9405466384357877,0.9438902404573228
0.8321492373943329,0.8321867644786834,0.8318324357271194,0.8317733615636825,0.829194751381874,0.8322912514209747
0.830355533531734,0.8306846448353359,0.8300292960235051,0.8296345131737846,0.8280052031789508,0.8305202679974693
0.9434390332963731,0.943307316965527,0.9428072041935391,0.9424814250734117,0.9399420917034149,0.9433367451032003
0.8708690650322858,0.8710863940856036,0.8704896183574901,0.8699427808032316,0.8674407531233395,0.8709558879627901
0.8456867903470993,0.845871314406395,0.845534148812294,0.8448400169610977,0.8427683502435684,0.8458500593900681
0.6595509648323059,0.6593961980607774,0.6586857901679145,0.6589758329921298,0.6569845345285203,0.6594468355178833
0.9007018100131642,0.9006630724126642,0.8996063687584617,0.8999639424410734,0.8982476429505781,0.9008017886768688
0.9073637696829709,0.9073640406131744,0.906766187060963,0.9065792804414575,0.9042435938661749,0.9074446071277965
0.6973475337028503,0.6973245203495025,0.6967947244644165,0.6969705820083618,0.6951913356781005,0.6975132167339325
0.8885046707259284,0.8884432282712724,0.8878949913713667,0.8876010013951195,0.8853142162164053,0.8884619838661618
0.9994842022657394,0.9994419664144516,0.9987891733646392,0.9984865486621857,0.9959515154361724,0.9994521647691726
0.7658077661807721,0.7658427999569819,0.7653478980064392,0.7652595134881827,0.7632022866835961,0.7659515555088336
0.9196924154575055,0.9199141814158514,0.9194419154754052,0.9185599868114178,0.9163283430613004,0.919731869147374
0.8601804782043804,0.8603803244504061,0.8599855926903811,0.8592599115588448,0.8573256487196143,0.8603050546212629
0.9432064625951979,0.9431635704305437,0.9425318472915225,0.9422688086827596,0.939836174249649,0.9431690209441714
0.2489613195260366,0.24896334608395895,0.24883287151654562,0.24860708912213644,0.24800933400789896,0.24902114272117615
0.8909728797999296,0.8907718766819347,0.8899426080963828,0.8900174498558044,0.8884260546077382,0.8908291730013761
0.8979523003101348,0.8979199409484864,0.8972005724906922,0.8973568916320801,0.8950315117835999,0.8981366634368897
0.7192213860425082,0.7192452387376265,0.7189486406066201,0.7184267640113831,0.7164401520382274,0.7192115404389121
0.6596944530804952,0.6598552597893609,0.6591763562626309,0.659296840429306,0.6574711402257284,0.6597568392753601
0.8793451135808771,0.8792036067355763,0.8788064068013971,0.8792873837731101,0.8764556754719127,0.8794698769396002
0.8871707750691308,0.8871106704076132,0.8864235050148435,0.886267579264111,0.8839569985866547,0.8870672914716933
0.9434390332963731,0.943307316965527,0.9428072041935391,0.9424814250734117,0.9399420917034149,0.9433367451032003
0.7024086643667782,0.70235815819572,0.7017694185761845,0.7018813385682947,0.700314511271084,0.7024514885509715
0.799012143611908,0.7991727089881897,0.7987554931640625,0.798227252960205,0.7962180089950561,0.7991253733634949
0.7989113509654999,0.7989143192768097,0.7982671737670899,0.7982844829559326,0.7962418735027313,0.7990186035633087
0.45766140864445615,0.45784279016348034,0.4576255220633287,0.457209417453179,0.4560035788095914,0.45777066395832944
0.9994842022657394,0.9994419664144516,0.9987891733646392,0.9984865486621857,0.9959515154361724,0.9994521647691726
0.9974564552307129,0.99789400100708,0.9975145816802978,0.9961094737052918,0.9936574935913086,0.997587513923645
0.9977137996600225,0.9980682868223923,0.9975907940130967,0.9965458237207853,0.9941195387106675,0.9978503997509296
0.9217154553958348,0.9220106913929894,0.9215436932586488,0.9208476798874992,0.9183210361571539,0.9217751168069386
0.8322458118200302,0.8323944459358851,0.8318605124950409,0.8315661251544952,0.8295887808005015,0.8323624829451243
0.8653369694948196,0.8654180020093918,0.8644427210092545,0.8644085377454758,0.8631192371249199,0.86532311886549
0.900206276348659,0.900368659269242,0.8997603087198167,0.8991819109235492,0.8967649993442354,0.9002047748792739
0.8164786804806102,0.8167203827337786,0.816391338001598,0.8156447654420679,0.8135308135639537,0.8166105069897391
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.7941097795963288,0.7942447036504745,0.7937059521675109,0.7932882755994797,0.791604271531105,0.7941862046718597
0.915350615978241,0.9152788474009588,0.9146413023655231,0.9147492463772113,0.9123678940993089,0.9154589130328252
0.879081043932173,0.8791044288211398,0.8784741428163316,0.8786278830634223,0.8761327730284797,0.8791597353087531
0.7812301736128958,0.781534383171483,0.7812445822514986,0.7806738238585623,0.7784729819548758,0.7815284823116503
0.8995833337306977,0.8995476245880127,0.8989673137664795,0.8987583577632904,0.8964391946792603,0.8996498048305511
0.9217814023678119,0.9217888529484088,0.9209693532723647,0.9210876455673804,0.9187760123839745,0.9218396131808941
0.9172611007323632,0.9172314680539645,0.9164078464874854,0.9168670039910537,0.9144883476770841,0.9172913386271551
0.6646971305211385,0.6649293369717069,0.6645796497662863,0.6638543605804443,0.6622293326589797,0.6647743284702301
0.7676515854321994,0.767955312362084,0.7676077943581802,0.7667314456059382,0.764839401611915,0.7677972179192764
0.844998455964602,0.8449597725501428,0.8443747254518362,0.8441446882027847,0.8420221851422236,0.8450320867391733
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.7988133311271668,0.7990363240242004,0.7986075162887574,0.7980093598365784,0.7960208654403687,0.7989456534385682
0.6290821649811484,0.6295363848859613,0.6292175867340781,0.6279914270747792,0.6266541426832025,0.6291945685039867
0.9217814023678119,0.9217888529484088,0.9209693532723647,0.9210876455673804,0.9187760123839745,0.9218396131808941
0.8719406127929688,0.8720330223441124,0.8714355751872063,0.8710752800107002,0.8690226227045059,0.871993325650692
0.8548854135331654,0.8553592222077506,0.8549542824427286,0.8536542966252282,0.8516108705883935,0.8550543558029902
0.42632744567734854,0.4264536329678127,0.4260771572589874,0.4258945754596165,0.4247664383479527,0.42641844494002207
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.8995833337306977,0.8995476245880127,0.8989673137664795,0.8987583577632904,0.8964391946792603,0.8996498048305511
0.9217814023678119,0.9217888529484088,0.9209693532723647,0.9210876455673804,0.9187760123839745,0.9218396131808941
0.9217814023678119,0.9217888529484088,0.9209693532723647,0.9210876455673804,0.9187760123839745,0.9218396131808941
0.8167543844743208,0.8169265145605261,0.8165372176603838,0.8158329047939994,0.8137316703796387,0.8168526183475148
0.9779729197422663,0.9785050948460897,0.9779231200615565,0.976886639992396,0.9737044920523962,0.978306328256925
0.9043162898583845,0.9044620069590482,0.9035826867276971,0.9036727005785162,0.9013975208455866,0.9044388803568754
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.9990401135550605,0.9993254807260301,0.9988091588020325,0.997869696882036,0.9954481522242228,0.9991816017362807
0.7761971023347642,0.7763936519622803,0.7758424083391825,0.7753119932280647,0.7735187742445204,0.7763411998748779
0.5789023041725159,0.5789851943651835,0.5783205678065618,0.5785184800624847,0.576882948478063,0.5789896647135416
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.9074042981321161,0.907487923448736,0.9068293788216331,0.9067330631342801,0.9041172753680836,0.9075422883033752
0.8175013769756664,0.8176148262890902,0.8171193545514887,0.8167874217033386,0.8146545453505083,0.8176277442411943
0.7198948131667243,0.7201251486937205,0.7197596397664812,0.7191071112950643,0.7173583077059852,0.7199937038951449
0.8178030306642706,0.8177705678072843,0.8172430125149813,0.8170530525120822,0.8149447224356912,0.8178634589368646
0.84484529036742,0.8451050886741052,0.844696751007667,0.8438366376436673,0.8417340654593247,0.8450118211599497
0.7628523356774274,0.7630738756235909,0.7625940547269934,0.7621459575260386,0.7603795493350309,0.7629959127482246
0.6808361756174188,0.6808163335448817,0.6803140953967446,0.6803066667757536,0.6786935235324659,0.6808693754045587
0.9957594474156698,0.9962248504161835,0.9957502484321594,0.9946520129839579,0.9926092127958933,0.996215840180715
0.6912569816295917,0.6914685597786536,0.6910304289597732,0.6905613587452815,0.6890594913409307,0.6913869885297922
0.6815880568403947,0.681750121869539,0.681351551884099,0.6808716968486184,0.6790166999164381,0.681667685508728
0.5946854829788208,0.5948347806930542,0.5946959614753723,0.5941778779029846,0.5925458312034607,0.5950476050376892
0.7404718920588493,0.7407221719622612,0.7403588555753231,0.7399203851819038,0.7384673058986664,0.7406993508338928
0.8499597566468375,0.8499295328344617,0.8494494387081691,0.8490330449172429,0.847238323518208,0.8499277191502708
0.8215869559961206,0.8219959104762358,0.8216735685572905,0.820520702530356,0.8185111880302429,0.8217610611635096
0.8862264156341553,0.8863394723998176,0.8857539494832357,0.8855066398779551,0.8832074768013425,0.8863899641566806
0.9943552017211914,0.9943984895944595,0.9938534051179886,0.9929617941379547,0.9905673861503601,0.9942795485258102
0.8862264156341553,0.8863394723998176,0.8857539494832357,0.8855066398779551,0.8832074768013425,0.8863899641566806
0.8156436177400442,0.8161707520484924,0.8155056375723618,0.8145600740726178,0.8137928155752329,0.8158894043702346
0.8441179715670072,0.8445817965727586,0.8441725785915668,0.8429102026499234,0.8409566512474647,0.8442727098098168
0.7038294111981112,0.7041068497826072,0.7036867176785189,0.7030832522055682,0.7013871704830843,0.7039374428636888
0.8737645260989666,0.8739862218499184,0.8735173381865025,0.8727517239749432,0.870654933154583,0.8738687597215176
0.9052282002839175,0.9054569629105654,0.9050003588199615,0.9043844396417792,0.9021456946026195,0.9054218124259602
0.9130109399557114,0.913284736375014,0.9129720603426298,0.9120941410462061,0.9096812183658282,0.913228951394558
0.6430373226895052,0.6430256822529961,0.6426991329473608,0.6425898636088652,0.6406767648809096,0.6431813625728383
0.7276418924331665,0.7276362339655559,0.7271823247273763,0.7269482771555583,0.7254589994748434,0.7276530981063842
0.872830368578434,0.8731194213032722,0.8727911189198494,0.8719853013753891,0.8697250261902809,0.8730449751019478
0.7404978908598423,0.740676324814558,0.740391168743372,0.7396135367453098,0.7376316450536251,0.7405087761580944
0.44335395097732544,0.44344961643218994,0.44324294726053876,0.4429100486967299,0.4417613877190484,0.44339366753896076
0.7569747822625297,0.7571879568554106,0.7567879642759051,0.7562334934870402,0.754536007131849,0.7571394840876261
0.7702671374593463,0.7703120325292859,0.7699419430324009,0.7692779898643494,0.7674108062471662,0.7704071487699237
0.8164208427719448,0.8167825107989104,0.816543768281522,0.8155381964600604,0.8140318575112716,0.8166135938271232
0.841858854660621,0.8423500886330237,0.8420405433728144,0.8407302086169903,0.8387832228954022,0.842119051859929
0.8031425638632341,0.8032049319960854,0.8031698140231046,0.8026202510703694,0.8009411259130998,0.8033533204685558
0.798235023021698,0.7984355866909028,0.7980289667844772,0.7972717523574829,0.7953631728887558,0.7983499735593795
0.8862264156341553,0.8863394723998176,0.8857539494832357,0.8855066398779551,0.8832074768013425,0.8863899641566806
0.49856922030448914,0.49862013118607657,0.498199999332428,0.4980363462652479,0.49703000273023334,0.49859221066747395
0.7813938130503115,0.7816768340442491,0.7812870455824811,0.7804602799208268,0.7785939755647079,0.7815334874650707
0.626936385916038,0.6271147936243903,0.6267832849513401,0.6265500956638292,0.6249624160541729,0.6268900812349536
0.4218477095876421,0.42203222853796823,0.42215992723192486,0.42159403221947805,0.420315682888031,0.4221739854131426
0.811827137189753,0.8119117898099563,0.811654227621415,0.81070516389959,0.8089969754219055,0.8119371813886306
0.9492958585421244,0.9495835048811776,0.949132916473207,0.9482756285440355,0.9461996640477862,0.9494641650290716
0.4992072880268097,0.499183585246404,0.4987809459368388,0.4990469515323639,0.4977623720963796,0.4992957015832265
0.9463833350884286,0.9464262786664461,0.9457845217303226,0.9459178165385598,0.9434107228329307,0.9465470784588864
0.49819377064704895,0.4982449561357498,0.4979509115219116,0.4980182647705078,0.4967308044433594,0.4984150826931
0.913952519496282,0.9140478173891703,0.9132455289363861,0.9131202499071757,0.9107606162627538,0.9140293300151825
0.37424807995557785,0.3742402493953705,0.37400560826063156,0.3739570155739784,0.37293103337287903,0.37422966957092285
0.9463833350884286,0.9464262786664461,0.9457845217303226,0.9459178165385598,0.9434107228329307,0.9465470784588864
0.9463833350884286,0.9464262786664461,0.9457845217303226,0.9459178165385598,0.9434107228329307,0.9465470784588864
0.9380670856027042,0.9382726444917566,0.9379914788638845,0.937245109502007,0.9346877827363855,0.9382346272468567
0.9463833350884286,0.9464262786664461,0.9457845217303226,0.9459178165385598,0.9434107228329307,0.9465470784588864
0.7972323268651962,0.797366413474083,0.7969985991716385,0.7964549839496613,0.7944706678390503,0.7973040640354156
0.4945764442284902,0.4946964780489604,0.49455326795578003,0.49432337284088135,0.4929343064626058,0.4946806530157725
0.7673995494842529,0.7676487885988675,0.7673821586828965,0.7667089471450219,0.7646888723740211,0.7675853096521817
0.9463504041944232,0.9466084809530348,0.9461564819018046,0.9454980350676037,0.9432086632365272,0.9464959161622184
0.5547009025301252,0.5546793299061912,0.5544282155377525,0.5538900196552277,0.5529197199004037,0.5546678517545972
0.9463833350884286,0.9464262786664461,0.9457845217303226,0.9459178165385598,0.9434107228329307,0.9465470784588864
